Date,Open,High,Low,Close,Volume
1992-06-14,1.6787048562536,1.6941058182375,1.6710043752616,1.6827091063694,24127600.0
1992-06-21,1.4168885025259,1.4168885025259,1.347584173598,1.378386097566,106859200.0
1992-06-28,1.409188021534,1.4168885025259,1.370685616574,1.39378705955,27591200.0
1992-07-05,1.5092942744298,1.5092942744298,1.409188021534,1.4245889835179,64162000.0
1992-07-12,1.4168885025259,1.4245889835179,1.3823903476818,1.409188021534,35949200.0
1992-07-19,1.386086578558,1.4168885025259,1.3746898666899,1.386086578558,105910000.0
1992-07-26,1.370685616574,1.4245889835179,1.35528465459,1.4131922716498,33742800.0
1992-08-02,1.4553909074859,1.4630913884779,1.4399899455019,1.4399899455019,22677200.0
1992-08-09,1.2936808066541,1.347584173598,1.2782798446701,1.3361874617299,54790400.0
1992-08-16,1.386086578558,1.39378705955,1.370685616574,1.378386097566,34025600.0
1992-08-23,1.3820823284422,1.3975245890951,1.3589189374627,1.3783761858854,27367200.0
1992-08-30,1.3666400677892,1.3975245890951,1.3589189374627,1.3898034587687,15310400.0
1992-09-06,1.4901781530131,1.4901781530131,1.4438513710541,1.4592936317071,15808800.0
1992-09-13,1.5133415439925,1.521062674319,1.4670147620336,1.4710297498034,44970800.0
1992-09-20,1.4129668497481,1.4478663588239,1.3975245890951,1.4361302407276,28901600.0
1992-09-27,1.4284091104011,1.4361302407276,1.3975245890951,1.4052457194216,34367200.0
1992-10-04,1.3743611981157,1.3820823284422,1.3280344161567,1.3511978071362,28386400.0
1992-10-11,1.3434766768097,1.3589189374627,1.3280344161567,1.339770534253,14686000.0
1992-10-18,1.4438513710541,1.5287838046455,1.4361302407276,1.5133415439925,112837200.0
1992-10-25,1.521062674319,1.5287838046455,1.4901781530131,1.505620413666,22856400.0
1992-11-01,1.6523218898694,1.6523218898694,1.6059951079104,1.6214373685634,32457600.0
1992-11-08,1.6909275415019,1.7449754537873,1.6909275415019,1.7218120628078,65993200.0
1992-11-15,1.7604177144403,1.7681388447668,1.7295331931343,1.7372543234608,21187600.0
1992-11-22,1.8067444963992,1.8144656267257,1.7604177144403,1.7758599750933,38872400.0
1992-11-29,1.7449754537873,1.7681388447668,1.7372543234608,1.7449754537873,11799200.0
1992-12-06,1.7718288736602,1.77956611765,1.7486171416909,1.7603777525553,23945600.0
1992-12-13,1.7718288736602,1.8027778496193,1.7718288736602,1.77956611765,30046800.0
1992-12-20,1.77956611765,1.8337268255785,1.7718288736602,1.8027778496193,58864400.0
1992-12-27,1.8569385575478,1.8569385575478,1.8259895815887,1.8259895815887,11491200.0
1993-01-03,1.8182523375989,1.8569385575478,1.8182523375989,1.849201313558,23058000.0
1993-01-10,1.8801502895172,1.9497854854252,1.849201313558,1.9265737534559,80234000.0
1993-01-17,1.887887533507,1.9265737534559,1.8569385575478,1.8646758015376,225657600.0
1993-01-24,1.8646758015376,1.8646758015376,1.8259895815887,1.8414640695683,36736000.0
1993-01-31,1.8646758015376,1.8956247774967,1.8259895815887,1.8414640695683,66525200.0
1993-02-07,1.8337268255785,1.8414640695683,1.7408798977011,1.7718288736602,91904400.0
1993-02-14,1.7059847549855,1.7214937073035,1.6672123741903,1.671244701793,68849200.0
1993-02-21,1.7137392311445,1.7214937073035,1.6982302788264,1.7059847549855,44450000.0
1993-02-28,1.6827213265084,1.6827213265084,1.6206855172362,1.6439489457133,73721200.0
1993-03-07,1.6982302788264,1.7292481834625,1.6982302788264,1.7059847549855,27904800.0
1993-03-14,1.7602660880986,1.7602660880986,1.7214937073035,1.7447571357806,31673600.0
1993-03-21,1.7059847549855,1.7137392311445,1.6594578980313,1.6672123741903,38525200.0
1993-03-28,1.6982302788264,1.6982302788264,1.6284399933952,1.6517034218723,37940000.0
1993-04-04,1.566404184123,1.5896676126001,1.5353862794869,1.5549275594077,63448000.0
1993-04-11,1.550895231805,1.566404184123,1.5198773271689,1.5431407556459,40857600.0
1993-04-18,1.4966138986918,1.5121228510098,1.4696283216584,1.4928917501355,171698800.0
1993-04-25,1.5431407556459,1.558649707964,1.5121228510098,1.5276318033279,33535600.0
1993-05-02,1.574158660282,1.6284399933952,1.574158660282,1.5896676126001,33084800.0
1993-05-09,1.6594578980313,1.6982302788264,1.6594578980313,1.6982302788264,20473600.0
1993-05-16,1.7137392311445,1.7370026596216,1.7059847549855,1.7214937073035,29352400.0
1993-05-23,1.8223018973708,1.8340887011326,1.7602660880986,1.7835295165757,37049600.0
1993-05-30,1.7717670319905,1.7873088480606,1.7484543078854,1.7602660880986,45987200.0
1993-06-06,1.7329124918153,1.7484543078854,1.6940579516401,1.7058697318533,53421200.0
1993-06-13,1.3987634463083,1.4065343543433,1.3484079622412,1.3599089061331,60580800.0
1993-06-20,1.2940116059959,1.309553422066,1.2355743775723,1.2744289177476,77823200.0
1993-06-27,1.2551570658206,1.2666580097125,1.2278034695373,1.2433452856074,64290800.0
1993-07-04,1.1889489293621,1.2044907454321,1.173407113292,1.1967198373971,47908000.0
1993-07-11,1.1500943891868,1.1578652972219,1.1345525731167,1.1423234811518,39219600.0
1993-07-18,0.88588351599526,0.92069718399226,0.82371625171489,0.85479988385507,530149200.0
1993-07-25,0.83925806778498,0.85479988385507,0.80817443564479,0.81594534367984,58444400.0
1993-08-01,0.85479988385507,0.87811260796021,0.83925806778498,0.86257079189012,53611600.0
1993-08-08,0.90919624010039,0.94027987224058,0.90919624010039,0.90919624010039,31480400.0
1993-08-15,0.82371625171489,0.86257079189012,0.81594534367984,0.85075901167685,34703200.0
1993-08-22,0.86633473716382,0.87413955461575,0.84292028480804,0.87413955461575,24984400.0
1993-08-29,0.84292028480804,0.84292028480804,0.81950583245226,0.82731064990419,46642400.0
1993-09-05,0.81170101500034,0.81170101500034,0.78828656264456,0.80389619754841,40734400.0
1993-09-12,0.81950583245226,0.81950583245226,0.79203287502148,0.81950583245226,33622400.0
1993-09-19,0.76081360521378,0.79609138009648,0.75706729283685,0.78828656264456,43008000.0
1993-09-26,0.78048174519263,0.78828656264456,0.76487211028878,0.78048174519263,19143600.0
1993-10-03,0.71023838812529,0.71804320557722,0.70243357067337,0.71023838812529,83997200.0
1993-10-10,0.72584802302915,0.72584802302915,0.69462875322144,0.70617988305029,34851600.0
1993-10-17,0.86633473716382,0.8897491895196,0.83511546735611,0.88194437206767,238812000.0
1993-10-24,0.95218772913501,0.98340699894271,0.92877327677923,0.94438291168308,99019200.0
1993-10-31,0.96779736403886,0.99121181639464,0.95218772913501,0.95999254658694,34216000.0
1993-11-07,0.99495812877157,1.0068214512985,0.95999254658694,0.99495812877157,94508400.0
1993-11-14,0.98340699894271,0.99901663384657,0.95218772913501,0.99121181639464,35915600.0
1993-11-21,1.0339822160312,1.0496486132438,1.0183158188186,1.0339822160312,30741200.0
1993-11-28,1.0261490174249,1.0339822160312,1.0104826202123,1.0223890820939,10861200.0
1993-12-05,0.99481622299971,1.002649421606,0.97131662718082,0.98698302439342,30116800.0
1993-12-12,0.94781703136193,0.95565022996823,0.86948504529896,0.88515144251155,124314400.0
1993-12-19,0.92431743554304,0.93215063414934,0.91241097366147,0.92431743554304,36288000.0
1993-12-26,0.85381864808637,0.85381864808637,0.83031905226748,0.85381864808637,56739200.0
1994-01-02,0.93215063414934,0.94781703136193,0.91648423693674,0.91648423693674,40241600.0
1994-01-09,1.002649421606,1.0418154146375,0.97914982578712,1.0380554793065,74698400.0
1994-01-16,0.96348342857452,0.99481622299971,0.95565022996823,0.97131662718082,53628400.0
1994-01-23,1.0418154146375,1.0496486132438,1.0104826202123,1.0458886779128,245033600.0
1994-01-30,1.0731482090627,1.0888146062753,1.0574818118501,1.0653150104564,34109600.0
1994-02-06,1.0496486132438,1.0966478048816,1.0418154146375,1.0496486132438,88502400.0
1994-02-13,1.1395479802624,1.1788427382024,1.1395479802624,1.1631248350264,41062000.0
1994-02-20,1.1474069318504,1.1631248350264,1.1395479802624,1.1395479802624,37268000.0
1994-02-27,1.1631248350264,1.1709837866144,1.1159711254983,1.1316890286743,59206000.0
1994-03-06,1.1316890286743,1.1788427382024,1.1238300770863,1.1552658834384,56711200.0
1994-03-13,1.1631248350264,1.1867016897905,1.1552658834384,1.1709837866144,40460000.0
1994-03-20,1.1552658834384,1.1552658834384,1.1238300770863,1.1436346350881,55918800.0
1994-03-27,1.0923942707343,1.0923942707343,1.0295226580301,1.0295226580301,85909600.0
1994-04-03,1.0216637064421,1.0530995127942,0.99022790009005,1.0452405612062,52264800.0
1994-04-10,1.0609584643822,1.0688174159702,1.0452405612062,1.0530995127942,44212000.0
1994-04-17,0.98236894850203,0.99022790009005,0.94307419056195,0.95093314214997,47087600.0
1994-04-24,0.98236894850203,1.0059458032661,0.89592048103386,0.93521523897394,174456800.0
1994-05-01,0.94307419056195,0.95879209373799,0.93521523897394,0.94307419056195,23696400.0
1994-05-08,1.0138047548541,1.0295226580301,0.98236894850203,1.0156909032352,46944800.0
1994-05-15,0.93521523897394,0.95879209373799,0.9194973357979,0.94307419056195,23153200.0
1994-05-22,0.99808685167807,1.0138047548541,0.97450999691402,0.97639614529514,24536400.0
1994-05-29,0.95474449742913,0.97052539821308,0.9310731462532,0.94496033894308,27171200.0
1994-06-05,0.85595605852158,0.88373044390134,0.84427819194146,0.87173695930554,88421200.0
1994-06-12,0.85595605852158,0.86384650891356,0.83228470734566,0.83638774154948,35683200.0
1994-06-19,0.82060684076553,0.84427819194146,0.8165038065617,0.83638774154948,56123200.0
1994-06-26,0.79283245538577,0.82439425695368,0.78115458880565,0.80829773815405,73214400.0
1994-07-03,0.83228470734566,0.83638774154948,0.80072290577775,0.81271639037355,44819600.0
1994-07-10,0.83638774154948,0.87173695930554,0.83638774154948,0.85406235042751,52057600.0
1994-07-17,0.89098965826196,0.90329876087344,0.86794954311739,0.89162089429332,23741200.0
1994-07-24,0.99798416557716,1.0090307961259,0.94685404703715,0.97841584860506,196644000.0
1994-07-31,1.0058746159691,1.0731012533088,1.0058746159691,1.0633170948227,138941600.0
1994-08-07,1.0377520355527,1.0535329363367,1.0377520355527,1.0494299021328,21753200.0
1994-08-14,1.0850947379046,1.1087660890805,1.0693138371206,1.0967726044847,44912000.0
1994-08-21,1.100573144841,1.1084909372499,1.0847375600231,1.1046903968936,32636800.0
1994-08-28,1.1164087296588,1.1442793589383,1.1164087296588,1.1322443144767,51049600.0
1994-09-04,1.1164087296588,1.1243265220678,1.1084909372499,1.1205259817115,25326000.0
1994-09-11,1.1322443144767,1.1401621068856,1.1205259817115,1.1322443144767,39309200.0
1994-09-18,1.1363615665293,1.1797510689303,1.1243265220678,1.1521971513472,91036400.0
1994-09-25,1.0730192272579,1.0926553524321,1.0730192272579,1.0749194974361,33219200.0
1994-10-02,1.0809370196668,1.0926553524321,1.065101434849,1.0670017050271,17925600.0
1994-10-09,1.1442793589383,1.1737335466995,1.1243265220678,1.1718332765213,91098000.0
1994-10-16,1.314353539882,1.3301891246999,1.2947174147079,1.3026352071168,44013200.0
1994-10-23,1.2906001626553,1.3539425019267,1.2906001626553,1.3501419615704,80676400.0
1994-10-30,1.3422241691615,1.3580597539793,1.322271332291,1.3343063767525,68331200.0
1994-11-06,1.314353539882,1.3184707919347,1.2668467854285,1.27888182989,48011600.0
1994-11-13,1.3064357474731,1.314353539882,1.2985179550642,1.3026352071168,15568000.0
1994-11-20,1.2706473257848,1.2865304173571,1.2588938380212,1.2706473257848,36758400.0
1994-11-27,1.1715368343735,1.1991734137094,1.1674072305647,1.1991734137094,21056000.0
1994-12-04,1.1594656847786,1.1674072305647,1.1318291054428,1.1613716557673,43064000.0
1994-12-11,1.1397706512289,1.1556537428012,1.1038748642755,1.1515241389924,65181200.0
1994-12-18,1.1832903221371,1.1991734137094,1.1674072305647,1.1832903221371,44945600.0
1994-12-25,1.2229980510678,1.2509522922351,1.2229980510678,1.2350692006628,23472400.0
1995-01-01,1.2509522922351,1.2668353838074,1.230939596854,1.2388811426401,18272800.0
1995-01-08,1.3224262043105,1.3700754790274,1.3065431127382,1.334179692074,269155600.0
1995-01-15,1.4653740284613,1.4653740284613,1.4097832079582,1.4256662995305,87844400.0
1995-01-22,1.4930106077971,1.4930106077971,1.3500627836463,1.3541923874551,250090400.0
1995-01-29,1.2668353838074,1.2827184753797,1.2388811426401,1.2668353838074,74642400.0
1995-02-05,1.334179692074,1.3383092958828,1.2827184753797,1.2865304173571,79802800.0
1995-02-12,1.3859585705997,1.4037476331607,1.3780170248136,1.3897705125771,87740800.0
1995-02-19,1.3658700720296,1.3696924696192,1.3537658129957,1.3537658129957,30447200.0
1995-02-26,1.2782734606004,1.2862367889122,1.2263525600079,1.2422792166314,142203600.0
1995-03-05,1.2661692015666,1.2961113160187,1.2582058732549,1.2820958581901,36442000.0
1995-03-12,1.262346803977,1.2862367889122,1.2543834756652,1.2582058732549,34353200.0
1995-03-19,1.130792620267,1.130792620267,1.1110435660539,1.1190068943657,53911200.0
1995-03-26,1.1906768491713,1.2066035057948,1.1865359184492,1.2024625750727,32029200.0
1995-04-02,1.1190068943657,1.1349335509891,1.1069026353318,1.1228292919553,45810800.0
1995-04-09,1.1785725901375,1.1827135208596,1.1546826052022,1.1706092618257,73931200.0
1995-04-16,1.2502425449431,1.2502425449431,1.2066035057948,1.2183892316962,43590400.0
1995-04-23,1.1865359184492,1.2582058732549,1.1827135208596,1.2464201473535,166656000.0
1995-04-30,1.2104259033844,1.2225301624183,1.1944992467609,1.2183892316962,48829200.0
1995-05-07,1.2343158883196,1.2464201473535,1.2145668341065,1.2384568190417,52001600.0
1995-05-14,1.3021634455357,1.3916712557596,1.2900591865018,1.3897600569648,161988400.0
1995-05-21,1.3658700720296,1.3935824545544,1.3579067437178,1.3617291413075,80648400.0
1995-05-28,1.3735426241368,1.3776951948609,1.3495854853437,1.3636403401023,28638400.0
1995-06-04,1.3377666302058,1.3537380560678,1.3256283465506,1.3457523431368,26423600.0
1995-06-11,1.393666620723,1.3974997629298,1.3776951948609,1.3895140499988,46656400.0
1995-06-18,1.401652333654,1.4054854758609,1.3895140499988,1.401652333654,22302000.0
1995-06-25,1.5572140215504,1.5651997344814,1.5252711698263,1.5572140215504,57990800.0
1995-07-02,1.5092997439642,1.5294237405504,1.4735237500332,1.4834260340677,41372800.0
1995-07-09,1.4974808888263,1.5731854474125,1.4933283181022,1.5533808793435,96779200.0
1995-07-16,1.5134523146884,1.5651997344814,1.5013140310332,1.5572140215504,69482000.0
1995-07-23,1.3735426241368,1.4335951853781,1.3735426241368,1.3974997629298,189470400.0
1995-07-30,1.4933283181022,1.5092997439642,1.437428327585,1.453399753447,65234400.0
1995-08-06,1.437428327585,1.4415808983091,1.3974997629298,1.4134711887919,48078800.0
1995-08-13,1.3697094819299,1.3776951948609,1.3377666302058,1.3754591952402,51732800.0
1995-08-20,1.4374610600353,1.4454683074731,1.4012683016164,1.4374610600353,60289600.0
1995-08-27,1.4694900497865,1.4694900497865,1.4294538125975,1.4332972913676,33586000.0
1995-09-03,1.377246559303,1.3932610541786,1.3734030805328,1.3753248199179,24595200.0
1995-09-10,1.4332972913676,1.4374610600353,1.4252900439298,1.4332972913676,43694000.0
1995-09-17,1.1972436369011,1.2773161112791,1.1370291361687,1.1492001522742,302990800.0
1995-09-24,1.1812291420254,1.1930798682334,1.1652146471498,1.1869943601807,99660400.0
1995-10-01,1.2171016105468,1.2251088579846,1.1812291420254,1.1930798682334,70854000.0
1995-10-08,1.1770653733578,1.1850726207956,1.1411929048364,1.1431146442215,77260400.0
1995-10-15,1.1450363836065,1.1812291420254,1.1370291361687,1.1530436310444,58797200.0
1995-10-22,1.1290218887309,1.1290218887309,1.1091639150852,1.1251784099608,96583200.0
1995-10-29,1.117171162523,1.117171162523,1.0931494202095,1.1130073938553,38553200.0
1995-11-05,1.1770653733578,1.1812291420254,1.1492001522742,1.16905812592,44858800.0
1995-11-12,1.2613016164035,1.2891668374871,1.2452871215279,1.2731523426115,55778800.0
1995-11-19,1.2811595900493,1.2933306061548,1.2731523426115,1.2853233587169,32132800.0
1995-11-26,1.2491554739634,1.2973482005824,1.2449787709898,1.291243788544,27487600.0
1995-12-03,1.2208824076803,1.2289145287834,1.1929306262413,1.2089948684476,51052400.0
1995-12-10,1.2449787709898,1.2652197161697,1.2170269895508,1.2652197161697,35338800.0
1995-12-17,1.1405611966487,1.176866384035,1.1045772941065,1.1325290755455,181720000.0
1995-12-24,1.0483524463844,1.0563845674876,1.0322882041781,1.0361436223076,58665600.0
